station_id	stationname	date	daytype	rides
40140	Dempster-Skokie	10/12/2021	W	758
40140	Dempster-Skokie	10/13/2021	W	772
40140	Dempster-Skokie	10/14/2021	W	801
40140	Dempster-Skokie	10/15/2021	W	706
40140	Dempster-Skokie	10/16/2021	A	458
40140	Dempster-Skokie	10/17/2021	U	349
40140	Dempster-Skokie	10/18/2021	W	722
40140	Dempster-Skokie	10/19/2021	W	783
40140	Dempster-Skokie	10/20/2021	W	778
40140	Dempster-Skokie	10/21/2021	W	735
40140	Dempster-Skokie	10/22/2021	W	710
40140	Dempster-Skokie	10/23/2021	A	439
40140	Dempster-Skokie	10/24/2021	U	206
40140	Dempster-Skokie	10/25/2021	W	648
40140	Dempster-Skokie	10/26/2021	W	753
40140	Dempster-Skokie	10/27/2021	W	771
40140	Dempster-Skokie	10/28/2021	W	735
40140	Dempster-Skokie	10/29/2021	W	656
40140	Dempster-Skokie	10/30/2021	A	454
40140	Dempster-Skokie	10/31/2021	U	302
40150	Pulaski-Cermak	10/01/2021	W	632
40150	Pulaski-Cermak	10/02/2021	A	379
40150	Pulaski-Cermak	10/03/2021	U	361
40150	Pulaski-Cermak	10/04/2021	W	596
40150	Pulaski-Cermak	10/05/2021	W	646
40150	Pulaski-Cermak	10/06/2021	W	679
40150	Pulaski-Cermak	10/07/2021	W	627
40150	Pulaski-Cermak	10/08/2021	W	612
40150	Pulaski-Cermak	10/09/2021	A	452
40150	Pulaski-Cermak	10/10/2021	U	326
40150	Pulaski-Cermak	10/11/2021	W	581
40150	Pulaski-Cermak	10/12/2021	W	612
40150	Pulaski-Cermak	10/13/2021	W	652
40150	Pulaski-Cermak	10/14/2021	W	590
40150	Pulaski-Cermak	10/15/2021	W	585
40150	Pulaski-Cermak	10/16/2021	A	442
40150	Pulaski-Cermak	10/17/2021	U	317
40150	Pulaski-Cermak	10/18/2021	W	591
40150	Pulaski-Cermak	10/19/2021	W	616
40150	Pulaski-Cermak	10/20/2021	W	630
40150	Pulaski-Cermak	10/21/2021	W	639
40150	Pulaski-Cermak	10/22/2021	W	622
40150	Pulaski-Cermak	10/23/2021	A	398
40150	Pulaski-Cermak	10/24/2021	U	290
40150	Pulaski-Cermak	10/25/2021	W	559
40150	Pulaski-Cermak	10/26/2021	W	608
40150	Pulaski-Cermak	10/27/2021	W	592
40150	Pulaski-Cermak	10/28/2021	W	594
40150	Pulaski-Cermak	10/29/2021	W	569
40150	Pulaski-Cermak	10/30/2021	A	384
40150	Pulaski-Cermak	10/31/2021	U	327
40160	LaSalle/Van Buren	10/01/2021	W	982
40160	LaSalle/Van Buren	10/02/2021	A	516
40160	LaSalle/Van Buren	10/03/2021	U	325
40160	LaSalle/Van Buren	10/04/2021	W	894
40160	LaSalle/Van Buren	10/05/2021	W	1020
40160	LaSalle/Van Buren	10/06/2021	W	1039
40160	LaSalle/Van Buren	10/07/2021	W	1021
40160	LaSalle/Van Buren	10/08/2021	W	912
40160	LaSalle/Van Buren	10/09/2021	A	523
40160	LaSalle/Van Buren	10/10/2021	U	475
40160	LaSalle/Van Buren	10/11/2021	W	754
40160	LaSalle/Van Buren	10/12/2021	W	1020
40160	LaSalle/Van Buren	10/13/2021	W	1020
40160	LaSalle/Van Buren	10/14/2021	W	1059
40160	LaSalle/Van Buren	10/15/2021	W	945
40160	LaSalle/Van Buren	10/16/2021	A	437
40160	LaSalle/Van Buren	10/17/2021	U	338
40160	LaSalle/Van Buren	10/18/2021	W	918
40160	LaSalle/Van Buren	10/19/2021	W	988
40160	LaSalle/Van Buren	10/20/2021	W	1053
40160	LaSalle/Van Buren	10/21/2021	W	1030
40160	LaSalle/Van Buren	10/22/2021	W	908
40160	LaSalle/Van Buren	10/23/2021	A	399
40160	LaSalle/Van Buren	10/24/2021	U	230
40160	LaSalle/Van Buren	10/25/2021	W	901
40160	LaSalle/Van Buren	10/26/2021	W	1075
40160	LaSalle/Van Buren	10/27/2021	W	1060
40160	LaSalle/Van Buren	10/28/2021	W	1121
40160	LaSalle/Van Buren	10/29/2021	W	953
40160	LaSalle/Van Buren	10/30/2021	A	419
40160	LaSalle/Van Buren	10/31/2021	U	309
40170	Ashland-Lake	10/01/2021	W	1520
40170	Ashland-Lake	10/02/2021	A	980
40170	Ashland-Lake	10/03/2021	U	538
40170	Ashland-Lake	10/04/2021	W	1080
40170	Ashland-Lake	10/05/2021	W	1264
40170	Ashland-Lake	10/06/2021	W	1240
40170	Ashland-Lake	10/07/2021	W	1226
40170	Ashland-Lake	10/08/2021	W	1476
40170	Ashland-Lake	10/09/2021	A	1028
40170	Ashland-Lake	10/10/2021	U	895
40170	Ashland-Lake	10/11/2021	W	871
40170	Ashland-Lake	10/12/2021	W	1222
40170	Ashland-Lake	10/13/2021	W	1158
40170	Ashland-Lake	10/14/2021	W	1254
40170	Ashland-Lake	10/15/2021	W	1427
40170	Ashland-Lake	10/16/2021	A	1006
40170	Ashland-Lake	10/17/2021	U	609
40170	Ashland-Lake	10/18/2021	W	1075
40170	Ashland-Lake	10/19/2021	W	1400
40170	Ashland-Lake	10/20/2021	W	1244
40170	Ashland-Lake	10/21/2021	W	1439
40170	Ashland-Lake	10/22/2021	W	1447
40170	Ashland-Lake	10/23/2021	A	1098
40170	Ashland-Lake	10/24/2021	U	481
40170	Ashland-Lake	10/25/2021	W	1006
40170	Ashland-Lake	10/26/2021	W	1214
40170	Ashland-Lake	10/27/2021	W	1414
40170	Ashland-Lake	10/28/2021	W	1368
40170	Ashland-Lake	10/29/2021	W	1088
40170	Ashland-Lake	10/30/2021	A	1127
40170	Ashland-Lake	10/31/2021	U	549
40180	Oak Park-Forest Park	10/01/2021	W	577
40180	Oak Park-Forest Park	10/02/2021	A	293
40180	Oak Park-Forest Park	10/03/2021	U	173
40180	Oak Park-Forest Park	10/04/2021	W	585
40180	Oak Park-Forest Park	10/05/2021	W	620
40180	Oak Park-Forest Park	10/06/2021	W	654
40180	Oak Park-Forest Park	10/07/2021	W	612
40180	Oak Park-Forest Park	10/08/2021	W	521
40180	Oak Park-Forest Park	10/09/2021	A	310
40180	Oak Park-Forest Park	10/10/2021	U	331
40180	Oak Park-Forest Park	10/11/2021	W	505
40180	Oak Park-Forest Park	10/12/2021	W	680
40180	Oak Park-Forest Park	10/13/2021	W	641
40180	Oak Park-Forest Park	10/14/2021	W	636
40180	Oak Park-Forest Park	10/15/2021	W	519
40180	Oak Park-Forest Park	10/16/2021	A	267
40180	Oak Park-Forest Park	10/17/2021	U	208
40180	Oak Park-Forest Park	10/18/2021	W	582
40180	Oak Park-Forest Park	10/19/2021	W	630
40180	Oak Park-Forest Park	10/20/2021	W	642
40180	Oak Park-Forest Park	10/21/2021	W	595
40180	Oak Park-Forest Park	10/22/2021	W	514
40180	Oak Park-Forest Park	10/23/2021	A	244
40180	Oak Park-Forest Park	10/24/2021	U	145
40180	Oak Park-Forest Park	10/25/2021	W	519
40180	Oak Park-Forest Park	10/26/2021	W	621
40180	Oak Park-Forest Park	10/27/2021	W	630
40180	Oak Park-Forest Park	10/28/2021	W	578
40180	Oak Park-Forest Park	10/29/2021	W	497
40180	Oak Park-Forest Park	10/30/2021	A	267
40180	Oak Park-Forest Park	10/31/2021	U	175
40190	Sox-35th-Dan Ryan	10/01/2021	W	4946
40190	Sox-35th-Dan Ryan	10/02/2021	A	3478
40190	Sox-35th-Dan Ryan	10/03/2021	U	2637
40190	Sox-35th-Dan Ryan	10/04/2021	W	1823
40190	Sox-35th-Dan Ryan	10/05/2021	W	1795
40190	Sox-35th-Dan Ryan	10/06/2021	W	1832
40190	Sox-35th-Dan Ryan	10/07/2021	W	1798
40190	Sox-35th-Dan Ryan	10/08/2021	W	1869
40190	Sox-35th-Dan Ryan	10/09/2021	A	1329
40190	Sox-35th-Dan Ryan	10/10/2021	U	5537
40190	Sox-35th-Dan Ryan	10/11/2021	W	2869
40190	Sox-35th-Dan Ryan	10/12/2021	W	6375
40190	Sox-35th-Dan Ryan	10/13/2021	W	1873
40190	Sox-35th-Dan Ryan	10/14/2021	W	1816
40190	Sox-35th-Dan Ryan	10/15/2021	W	1798
40190	Sox-35th-Dan Ryan	10/16/2021	A	1174
40190	Sox-35th-Dan Ryan	10/17/2021	U	905
40190	Sox-35th-Dan Ryan	10/18/2021	W	1771
40190	Sox-35th-Dan Ryan	10/19/2021	W	1890
40190	Sox-35th-Dan Ryan	10/20/2021	W	1869
40190	Sox-35th-Dan Ryan	10/21/2021	W	1857
40190	Sox-35th-Dan Ryan	10/22/2021	W	1799
40190	Sox-35th-Dan Ryan	10/23/2021	A	1186
40190	Sox-35th-Dan Ryan	10/24/2021	U	642
40190	Sox-35th-Dan Ryan	10/25/2021	W	1496
40190	Sox-35th-Dan Ryan	10/26/2021	W	1807
40190	Sox-35th-Dan Ryan	10/27/2021	W	1918
40190	Sox-35th-Dan Ryan	10/28/2021	W	1827
40190	Sox-35th-Dan Ryan	10/29/2021	W	1745
40190	Sox-35th-Dan Ryan	10/30/2021	A	1164
40190	Sox-35th-Dan Ryan	10/31/2021	U	939
40210	Damen-Cermak	10/01/2021	W	1059
40210	Damen-Cermak	10/02/2021	A	663
40210	Damen-Cermak	10/03/2021	U	524
40210	Damen-Cermak	10/04/2021	W	911
40210	Damen-Cermak	10/05/2021	W	1060
40210	Damen-Cermak	10/06/2021	W	1080
40210	Damen-Cermak	10/07/2021	W	1173
40210	Damen-Cermak	10/08/2021	W	1003
40210	Damen-Cermak	10/09/2021	A	721
40210	Damen-Cermak	10/10/2021	U	634
40210	Damen-Cermak	10/11/2021	W	779
40210	Damen-Cermak	10/12/2021	W	1034
40210	Damen-Cermak	10/13/2021	W	1135
40210	Damen-Cermak	10/14/2021	W	1111
40210	Damen-Cermak	10/15/2021	W	1148
40210	Damen-Cermak	10/16/2021	A	725
40210	Damen-Cermak	10/17/2021	U	519
40210	Damen-Cermak	10/18/2021	W	979
40210	Damen-Cermak	10/19/2021	W	1119
40210	Damen-Cermak	10/20/2021	W	1088
40210	Damen-Cermak	10/21/2021	W	1076
40210	Damen-Cermak	10/22/2021	W	1081
40210	Damen-Cermak	10/23/2021	A	722
40210	Damen-Cermak	10/24/2021	U	437
40210	Damen-Cermak	10/25/2021	W	814
40210	Damen-Cermak	10/26/2021	W	1015
40210	Damen-Cermak	10/27/2021	W	1103
40210	Damen-Cermak	10/28/2021	W	1073
40210	Damen-Cermak	10/29/2021	W	1023
40210	Damen-Cermak	10/30/2021	A	779
40210	Damen-Cermak	10/31/2021	U	524
40220	Western-Forest Park	10/01/2021	W	905
40220	Western-Forest Park	10/02/2021	A	554
40220	Western-Forest Park	10/03/2021	U	402
40220	Western-Forest Park	10/04/2021	W	776
40220	Western-Forest Park	10/05/2021	W	847
40220	Western-Forest Park	10/06/2021	W	840
40220	Western-Forest Park	10/07/2021	W	854
40220	Western-Forest Park	10/08/2021	W	912
40220	Western-Forest Park	10/09/2021	A	600
40220	Western-Forest Park	10/10/2021	U	563
40220	Western-Forest Park	10/11/2021	W	587
40220	Western-Forest Park	10/12/2021	W	903
40220	Western-Forest Park	10/13/2021	W	857
40220	Western-Forest Park	10/14/2021	W	849
40220	Western-Forest Park	10/15/2021	W	890
40220	Western-Forest Park	10/16/2021	A	560
40220	Western-Forest Park	10/17/2021	U	398
40220	Western-Forest Park	10/18/2021	W	815
40220	Western-Forest Park	10/19/2021	W	838
40220	Western-Forest Park	10/20/2021	W	841
40220	Western-Forest Park	10/21/2021	W	787
40220	Western-Forest Park	10/22/2021	W	846
40220	Western-Forest Park	10/23/2021	A	515
40220	Western-Forest Park	10/24/2021	U	318
40220	Western-Forest Park	10/25/2021	W	682
40220	Western-Forest Park	10/26/2021	W	891
40220	Western-Forest Park	10/27/2021	W	834
40220	Western-Forest Park	10/28/2021	W	829
40220	Western-Forest Park	10/29/2021	W	801
40220	Western-Forest Park	10/30/2021	A	590
40220	Western-Forest Park	10/31/2021	U	437
40230	Cumberland	10/01/2021	W	1606
40230	Cumberland	10/02/2021	A	904
40230	Cumberland	10/03/2021	U	759
40230	Cumberland	10/04/2021	W	1382
40230	Cumberland	10/05/2021	W	1566
40230	Cumberland	10/06/2021	W	1561
40230	Cumberland	10/07/2021	W	1587
40230	Cumberland	10/08/2021	W	1649
40230	Cumberland	10/09/2021	A	1380
40230	Cumberland	10/10/2021	U	1299
40230	Cumberland	10/11/2021	W	1335
40230	Cumberland	10/12/2021	W	1674
40230	Cumberland	10/13/2021	W	1587
40230	Cumberland	10/14/2021	W	1594
40230	Cumberland	10/15/2021	W	1657
40230	Cumberland	10/16/2021	A	1022
40230	Cumberland	10/17/2021	U	709
40230	Cumberland	10/18/2021	W	1438
40230	Cumberland	10/19/2021	W	1536
40230	Cumberland	10/20/2021	W	1580
40230	Cumberland	10/21/2021	W	1728
40230	Cumberland	10/22/2021	W	1601
40230	Cumberland	10/23/2021	A	947
40230	Cumberland	10/24/2021	U	496
40230	Cumberland	10/25/2021	W	1265
40230	Cumberland	10/26/2021	W	1537
40230	Cumberland	10/27/2021	W	1643
40230	Cumberland	10/28/2021	W	1564
40230	Cumberland	10/29/2021	W	1418
40230	Cumberland	10/30/2021	A	887
40230	Cumberland	10/31/2021	U	670
40240	79th	10/01/2021	W	3133
40240	79th	10/02/2021	A	2102
40240	79th	10/03/2021	U	1640
40240	79th	10/04/2021	W	2779
40240	79th	10/05/2021	W	2881
40240	79th	10/06/2021	W	2958
40240	79th	10/07/2021	W	2782
40240	79th	10/08/2021	W	3017
40240	79th	10/09/2021	A	2088
40240	79th	10/10/2021	U	1715
40240	79th	10/11/2021	W	2177
40240	79th	10/12/2021	W	2846
40240	79th	10/13/2021	W	2854
40240	79th	10/14/2021	W	2964
40240	79th	10/15/2021	W	2975
40240	79th	10/16/2021	A	2086
40240	79th	10/17/2021	U	1629
40240	79th	10/18/2021	W	2788
40240	79th	10/19/2021	W	2909
40240	79th	10/20/2021	W	2931
40240	79th	10/21/2021	W	2841
40240	79th	10/22/2021	W	2879
40240	79th	10/23/2021	A	2022
40240	79th	10/24/2021	U	1369
40240	79th	10/25/2021	W	2521
40240	79th	10/26/2021	W	2938
40240	79th	10/27/2021	W	2927
40240	79th	10/28/2021	W	2865
40240	79th	10/29/2021	W	2757
40240	79th	10/30/2021	A	1986
40240	79th	10/31/2021	U	1650
40250	Kedzie-Homan-Forest Park	10/01/2021	W	939
40250	Kedzie-Homan-Forest Park	10/02/2021	A	572
40250	Kedzie-Homan-Forest Park	10/03/2021	U	440
40250	Kedzie-Homan-Forest Park	10/04/2021	W	814
40250	Kedzie-Homan-Forest Park	10/05/2021	W	858
40250	Kedzie-Homan-Forest Park	10/06/2021	W	887
40250	Kedzie-Homan-Forest Park	10/07/2021	W	820
40250	Kedzie-Homan-Forest Park	10/08/2021	W	905
40250	Kedzie-Homan-Forest Park	10/09/2021	A	573
40250	Kedzie-Homan-Forest Park	10/10/2021	U	462
40250	Kedzie-Homan-Forest Park	10/11/2021	W	583
40250	Kedzie-Homan-Forest Park	10/12/2021	W	882
40250	Kedzie-Homan-Forest Park	10/13/2021	W	860
40250	Kedzie-Homan-Forest Park	10/14/2021	W	835
40250	Kedzie-Homan-Forest Park	10/15/2021	W	805
40250	Kedzie-Homan-Forest Park	10/16/2021	A	531
40250	Kedzie-Homan-Forest Park	10/17/2021	U	413
40250	Kedzie-Homan-Forest Park	10/18/2021	W	796
40250	Kedzie-Homan-Forest Park	10/19/2021	W	807
40250	Kedzie-Homan-Forest Park	10/20/2021	W	828
40250	Kedzie-Homan-Forest Park	10/21/2021	W	813
40250	Kedzie-Homan-Forest Park	10/22/2021	W	831
40250	Kedzie-Homan-Forest Park	10/23/2021	A	546
40250	Kedzie-Homan-Forest Park	10/24/2021	U	327
40250	Kedzie-Homan-Forest Park	10/25/2021	W	745
40250	Kedzie-Homan-Forest Park	10/26/2021	W	876
40250	Kedzie-Homan-Forest Park	10/27/2021	W	857
40250	Kedzie-Homan-Forest Park	10/28/2021	W	801
40250	Kedzie-Homan-Forest Park	10/29/2021	W	786
40250	Kedzie-Homan-Forest Park	10/30/2021	A	517
40250	Kedzie-Homan-Forest Park	10/31/2021	U	409
40260	State/Lake	10/01/2021	W	5984
40260	State/Lake	10/02/2021	A	4683
40260	State/Lake	10/03/2021	U	3731
40260	State/Lake	10/04/2021	W	4720
40260	State/Lake	10/05/2021	W	5121
40260	State/Lake	10/06/2021	W	5356
40260	State/Lake	10/07/2021	W	5389
40260	State/Lake	10/08/2021	W	6260
40260	State/Lake	10/09/2021	A	6363
40260	State/Lake	10/10/2021	U	6008
40260	State/Lake	10/11/2021	W	4950
40260	State/Lake	10/12/2021	W	5493
40260	State/Lake	10/13/2021	W	5248
40260	State/Lake	10/14/2021	W	5548
40260	State/Lake	10/15/2021	W	5931
40260	State/Lake	10/16/2021	A	5373
40260	State/Lake	10/17/2021	U	3995
40260	State/Lake	10/18/2021	W	5160
40260	State/Lake	10/19/2021	W	5607
40260	State/Lake	10/20/2021	W	5393
40260	State/Lake	10/21/2021	W	5651
40260	State/Lake	10/22/2021	W	5623
40260	State/Lake	10/23/2021	A	4961
40260	State/Lake	10/24/2021	U	3047
40260	State/Lake	10/25/2021	W	4179
40260	State/Lake	10/26/2021	W	5232
40260	State/Lake	10/27/2021	W	5282
40260	State/Lake	10/28/2021	W	5141
40260	State/Lake	10/29/2021	W	4973
40260	State/Lake	10/30/2021	A	5139
40260	State/Lake	10/31/2021	U	3419
40270	Main	10/01/2021	W	602
40270	Main	10/02/2021	A	438
40270	Main	10/03/2021	U	279
40270	Main	10/04/2021	W	514
40270	Main	10/05/2021	W	507
40270	Main	10/06/2021	W	529
40270	Main	10/07/2021	W	545
40270	Main	10/08/2021	W	581
40270	Main	10/09/2021	A	427
40270	Main	10/10/2021	U	296
40270	Main	10/11/2021	W	486
40270	Main	10/12/2021	W	503
40270	Main	10/13/2021	W	536
40270	Main	10/14/2021	W	524
40270	Main	10/15/2021	W	526
40270	Main	10/16/2021	A	557
40270	Main	10/17/2021	U	325
40270	Main	10/18/2021	W	496
40270	Main	10/19/2021	W	540
40270	Main	10/20/2021	W	511
40270	Main	10/21/2021	W	529
40270	Main	10/22/2021	W	578
40270	Main	10/23/2021	A	421
40270	Main	10/24/2021	U	264
40270	Main	10/25/2021	W	434
40270	Main	10/26/2021	W	502
40270	Main	10/27/2021	W	510
40270	Main	10/28/2021	W	528
40270	Main	10/29/2021	W	550
40270	Main	10/30/2021	A	504
40270	Main	10/31/2021	U	323
40280	Central-Lake	10/01/2021	W	1063
40280	Central-Lake	10/02/2021	A	672
40280	Central-Lake	10/03/2021	U	500
40280	Central-Lake	10/04/2021	W	968
40280	Central-Lake	10/05/2021	W	1027
40280	Central-Lake	10/06/2021	W	1055
40280	Central-Lake	10/07/2021	W	1006
40280	Central-Lake	10/08/2021	W	1046
40280	Central-Lake	10/09/2021	A	756
40280	Central-Lake	10/10/2021	U	545
40280	Central-Lake	10/11/2021	W	795
40280	Central-Lake	10/12/2021	W	1107
40280	Central-Lake	10/13/2021	W	1091
40280	Central-Lake	10/14/2021	W	1070
40280	Central-Lake	10/15/2021	W	1070
40280	Central-Lake	10/16/2021	A	754
40280	Central-Lake	10/17/2021	U	529
40280	Central-Lake	10/18/2021	W	983
40280	Central-Lake	10/19/2021	W	1102
40280	Central-Lake	10/20/2021	W	1096
40280	Central-Lake	10/21/2021	W	1082
40280	Central-Lake	10/22/2021	W	1027
40280	Central-Lake	10/23/2021	A	692
40280	Central-Lake	10/24/2021	U	446
40280	Central-Lake	10/25/2021	W	834
40280	Central-Lake	10/26/2021	W	1106
40280	Central-Lake	10/27/2021	W	1071
40280	Central-Lake	10/28/2021	W	1003
40280	Central-Lake	10/29/2021	W	938
40280	Central-Lake	10/30/2021	A	689
40280	Central-Lake	10/31/2021	U	467
40290	Ashland/63rd	10/01/2021	W	555
40290	Ashland/63rd	10/02/2021	A	339
40290	Ashland/63rd	10/03/2021	U	276
40290	Ashland/63rd	10/04/2021	W	475
40290	Ashland/63rd	10/05/2021	W	497
40290	Ashland/63rd	10/06/2021	W	532
40290	Ashland/63rd	10/07/2021	W	486
40290	Ashland/63rd	10/08/2021	W	528
40290	Ashland/63rd	10/09/2021	A	313
40290	Ashland/63rd	10/10/2021	U	289
40290	Ashland/63rd	10/11/2021	W	357
40290	Ashland/63rd	10/12/2021	W	478
40290	Ashland/63rd	10/13/2021	W	522
40290	Ashland/63rd	10/14/2021	W	480
40290	Ashland/63rd	10/15/2021	W	498
40290	Ashland/63rd	10/16/2021	A	323
40290	Ashland/63rd	10/17/2021	U	252
40290	Ashland/63rd	10/18/2021	W	463
40290	Ashland/63rd	10/19/2021	W	523
40290	Ashland/63rd	10/20/2021	W	486
40290	Ashland/63rd	10/21/2021	W	472
40290	Ashland/63rd	10/22/2021	W	502
40290	Ashland/63rd	10/23/2021	A	301
40290	Ashland/63rd	10/24/2021	U	219
40290	Ashland/63rd	10/25/2021	W	393
40290	Ashland/63rd	10/26/2021	W	530
40290	Ashland/63rd	10/27/2021	W	527
40290	Ashland/63rd	10/28/2021	W	457
40290	Ashland/63rd	10/29/2021	W	434
40290	Ashland/63rd	10/30/2021	A	330
40290	Ashland/63rd	10/31/2021	U	244
40300	Indiana	10/01/2021	W	358
40300	Indiana	10/02/2021	A	210
40300	Indiana	10/03/2021	U	160
40300	Indiana	10/04/2021	W	353
40300	Indiana	10/05/2021	W	368
40300	Indiana	10/06/2021	W	386
40300	Indiana	10/07/2021	W	334
40300	Indiana	10/08/2021	W	364
40300	Indiana	10/09/2021	A	193
40300	Indiana	10/10/2021	U	201
40300	Indiana	10/11/2021	W	272
40300	Indiana	10/12/2021	W	366
40300	Indiana	10/13/2021	W	349
40300	Indiana	10/14/2021	W	395
40300	Indiana	10/15/2021	W	368
40300	Indiana	10/16/2021	A	175
40300	Indiana	10/17/2021	U	176
40300	Indiana	10/18/2021	W	394
40300	Indiana	10/19/2021	W	400
40300	Indiana	10/20/2021	W	424
40300	Indiana	10/21/2021	W	397
40300	Indiana	10/22/2021	W	386
40300	Indiana	10/23/2021	A	213
40300	Indiana	10/24/2021	U	118
40300	Indiana	10/25/2021	W	317
40300	Indiana	10/26/2021	W	370
40300	Indiana	10/27/2021	W	383
40300	Indiana	10/28/2021	W	360
40300	Indiana	10/29/2021	W	339
40300	Indiana	10/30/2021	A	196
40300	Indiana	10/31/2021	U	148
40310	Western-Orange	10/01/2021	W	2010
40310	Western-Orange	10/02/2021	A	958
40310	Western-Orange	10/03/2021	U	709
40310	Western-Orange	10/04/2021	W	1874
40310	Western-Orange	10/05/2021	W	2012
40310	Western-Orange	10/06/2021	W	2026
40310	Western-Orange	10/07/2021	W	1986
40310	Western-Orange	10/08/2021	W	1991
40310	Western-Orange	10/09/2021	A	1158
40310	Western-Orange	10/10/2021	U	963
40310	Western-Orange	10/11/2021	W	1584
40310	Western-Orange	10/12/2021	W	2006
40310	Western-Orange	10/13/2021	W	1942
40310	Western-Orange	10/14/2021	W	1964
40310	Western-Orange	10/15/2021	W	2086
40310	Western-Orange	10/16/2021	A	1101
40310	Western-Orange	10/17/2021	U	813
40310	Western-Orange	10/18/2021	W	1933
40310	Western-Orange	10/19/2021	W	2082
40310	Western-Orange	10/20/2021	W	2044
40310	Western-Orange	10/21/2021	W	2065
40310	Western-Orange	10/22/2021	W	2015
40310	Western-Orange	10/23/2021	A	1120
40310	Western-Orange	10/24/2021	U	650
40310	Western-Orange	10/25/2021	W	1662
40310	Western-Orange	10/26/2021	W	2095
40310	Western-Orange	10/27/2021	W	2065
40310	Western-Orange	10/28/2021	W	2020
40310	Western-Orange	10/29/2021	W	1908
40310	Western-Orange	10/30/2021	A	1018
40310	Western-Orange	10/31/2021	U	835
40320	Division/Milwaukee	10/01/2021	W	3002
40320	Division/Milwaukee	10/02/2021	A	1964
40320	Division/Milwaukee	10/03/2021	U	1425
40320	Division/Milwaukee	10/04/2021	W	2380
40320	Division/Milwaukee	10/05/2021	W	2584
40320	Division/Milwaukee	10/06/2021	W	2798
40320	Division/Milwaukee	10/07/2021	W	2931
40320	Division/Milwaukee	10/08/2021	W	3018
40320	Division/Milwaukee	10/09/2021	A	2498
40320	Division/Milwaukee	10/10/2021	U	2268
40320	Division/Milwaukee	10/11/2021	W	2064
40320	Division/Milwaukee	10/12/2021	W	3266
40320	Division/Milwaukee	10/13/2021	W	3257
40320	Division/Milwaukee	10/14/2021	W	3451
40320	Division/Milwaukee	10/15/2021	W	3504
40320	Division/Milwaukee	10/16/2021	A	2371
40320	Division/Milwaukee	10/17/2021	U	1822
40320	Division/Milwaukee	10/18/2021	W	2666
40320	Division/Milwaukee	10/19/2021	W	2969
40320	Division/Milwaukee	10/20/2021	W	3048
40320	Division/Milwaukee	10/21/2021	W	3123
40320	Division/Milwaukee	10/22/2021	W	3075
40320	Division/Milwaukee	10/23/2021	A	2434
40320	Division/Milwaukee	10/24/2021	U	1344
40320	Division/Milwaukee	10/25/2021	W	2107
40320	Division/Milwaukee	10/26/2021	W	2856
40320	Division/Milwaukee	10/27/2021	W	2887
40320	Division/Milwaukee	10/28/2021	W	3051
40320	Division/Milwaukee	10/29/2021	W	2685
40320	Division/Milwaukee	10/30/2021	A	1977
40320	Division/Milwaukee	10/31/2021	U	1517
40330	Grand/State	10/01/2021	W	5555
40330	Grand/State	10/02/2021	A	6158
40330	Grand/State	10/03/2021	U	4513
40330	Grand/State	10/04/2021	W	3607
40330	Grand/State	10/05/2021	W	3718
40330	Grand/State	10/06/2021	W	3736
40330	Grand/State	10/07/2021	W	4181
40330	Grand/State	10/08/2021	W	6010
40330	Grand/State	10/09/2021	A	8722
40330	Grand/State	10/10/2021	U	9985
40330	Grand/State	10/11/2021	W	5257
40330	Grand/State	10/12/2021	W	4788
40330	Grand/State	10/13/2021	W	4090
40330	Grand/State	10/14/2021	W	4622
40330	Grand/State	10/15/2021	W	5886
40330	Grand/State	10/16/2021	A	7862
40330	Grand/State	10/17/2021	U	5412
40330	Grand/State	10/18/2021	W	4069
40330	Grand/State	10/19/2021	W	4108
40330	Grand/State	10/20/2021	W	4121
40330	Grand/State	10/21/2021	W	4683
40330	Grand/State	10/22/2021	W	5591
40330	Grand/State	10/23/2021	A	6839
40330	Grand/State	10/24/2021	U	4150
40330	Grand/State	10/25/2021	W	3578
40330	Grand/State	10/26/2021	W	4023
40330	Grand/State	10/27/2021	W	4216
40330	Grand/State	10/28/2021	W	4512
40330	Grand/State	10/29/2021	W	5069
40330	Grand/State	10/30/2021	A	6449
40330	Grand/State	10/31/2021	U	4815
40340	Berwyn	10/01/2021	W	0
40340	Berwyn	10/02/2021	A	0
40340	Berwyn	10/03/2021	U	0
40340	Berwyn	10/04/2021	W	0
40340	Berwyn	10/05/2021	W	0
40340	Berwyn	10/06/2021	W	0
40340	Berwyn	10/07/2021	W	0
40340	Berwyn	10/08/2021	W	0
40340	Berwyn	10/09/2021	A	0
40340	Berwyn	10/10/2021	U	0
40340	Berwyn	10/11/2021	W	0
40340	Berwyn	10/12/2021	W	0
40340	Berwyn	10/13/2021	W	0
40340	Berwyn	10/14/2021	W	0
40340	Berwyn	10/15/2021	W	0
40340	Berwyn	10/16/2021	A	0
40340	Berwyn	10/17/2021	U	0
40340	Berwyn	10/18/2021	W	0
40340	Berwyn	10/19/2021	W	0
40340	Berwyn	10/20/2021	W	0
40340	Berwyn	10/21/2021	W	0
40340	Berwyn	10/22/2021	W	0
40340	Berwyn	10/23/2021	A	0
40340	Berwyn	10/24/2021	U	0
40340	Berwyn	10/25/2021	W	0
